labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,highlight,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,{'title': 'Semi-detached house in Calle Coruña'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/dd/bb/1128805601.jpg,175.0,1880.0,False,37,False,Collado Mediano,es,nan,-4.0238114,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,False,chalet,3,False,Calle Coruña,101639508,416-CORUÑACOLLADO,329000.0,nan,sale,https://www.idealista.com/inmueble/101639508/,nan,"Semi-detached house in the URBAN CENTER, with 175 m² built, 172 m² useful, 249 m² plot, 200 meters of garden, 3 bedrooms, 2 bathrooms, 1 toilet, 1 garage/s, good condition, exterior, 3 closets, 2 terrace (s), 8 m² terrace, fitted kitchen, storage room, south facing, 2005 3 floors of the building, individual heating, diesel fuel, individual hot water, diesel water energy, porcelain floor. Semi-detached house in the urban center of Collado Mediano. Plot of 249 m2.175 m2 built spread over 3 floors plus basement. On the main floor, entrance porch that leads to a beautiful hall. Spacious and bright living room with cassette fireplace and access to the terrace. Separate kitchen, with area for breakfast and meals. Complimentary toilet. Porcelain floors. On the first floor, wooden floors, 3 double bedrooms, one of them en suite with a bathroom and another full bathroom that serves the other bedrooms and a glazed office area with mountain views. On the lower deck, raw attic with window (with heating and light already installed). In the basement, garage for 1 large car and room or storage room. Garden with sunny area and built-in barbecue. Close to shopping area, bus stop and other services. In wild nature.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6935801,False,2
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house in Golondrina'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/d6/cc/1092852908.jpg,449.0,1392.0,False,39,False,Collado Mediano,es,nan,-4.0253251,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,6,False,GOLONDRINA,100592468,nan,625000.0,nan,sale,https://www.idealista.com/inmueble/100592468/,nan,"GREAT OPPORTUNITY! Detached 449m2 villa with spectacular views of the Sierra Norte and Siete Picos. Views of the reservoir and the town of Navacerrada (Madrid). The house consists of spacious rooms, distributed as follows: The living-dining room, with a fireplace, presiding over the living area, as well as a terrace on either side of it, which gives said room a wonderful luminosity as well as enviable views of the garden, which can be accessed through a door located for such purposes on one side of it. Kitchen with dining room and large window, which gives this room an enviable homely atmosphere. Next, it should be noted that it has 6 double bedrooms, 4 bathrooms, laundry room, cellar, garage and private heated pool. It currently has a constant maintenance of the garden by a professional, alarm and urbanization with a 24-hour Surveillance Service, together with a solid and vegetable waste collection service. It also consists of a small organic garden adjacent to the garden. WE HAVE MORE HOMES IN THE AREA DO NOT HESITATE TO ARRANGE A VISIT WITH US! YOU WILL NOT BE DISAPPOINTED!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6934224,False,4
nan,False,{'title': 'Estate'},Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/f8/a5/1078837575.jpg,160.0,1000.0,False,10,False,Collado Mediano,es,nan,-4.0220991,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",nan,False,False,countryHouse,1,False,Collado Mediano,99071024,03164,160000.0,1,sale,https://www.idealista.com/inmueble/99071024/,nan,"THIS PROPERTY IS SPECIAL BECAUSE: It is a home to completely renovate. DISTRIBUTION: Plot area 206 m2 Current built area: Housing 107 m2 - This home is a protected housing, the regulations related to the Community of Madrid with grade 4 protected housing must be followed. IT IS IMPORTANT TO KNOW THAT: COMMUNICATIONS: It is important to note that it has a RENFE CERCANIAS station. Just 35 minutes from Madrid on the A6, there are buses to Madrid. Line 683. On the A6 Madrid road. M607 Apiary. BUSINESS AND SERVICES: The plot is located in the town of Collado Mediano in the center of town, with access to all the services of pharmacy, fruit shop, bakery, supermarket, optician, bars post Office. Health Center, Sports Center, municipal swimming pools, paddle tennis courts. SCHOOLS AND UNIVERSITIES: Public school, institute.",nan,False,40.6942191,False,1
nan,False,{'title': 'House'},Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/9d/a6/1190346883.jpg,1460.0,921.0,False,36,False,Collado Mediano,es,nan,-4.0135215,{'typology': 'chalet'},nan,False,False,chalet,6,False,Collado Mediano,103464102,MOR44896,1345000.0,nan,sale,https://www.idealista.com/inmueble/103464102/,nan,"Lucas Fox presents this property in a residential area of the Sierra Norte of Madrid, with controlled access, 24 hour security and private maintenance.  The south facing entrance hall has a high security door. The ground floor has a large living room with two rooms, one with privileged views and the other with a fireplace with a mantel made from 16th century altarpieces. The living room has access to the exterior terrace with a covered space to place a table and a barbecue. It also has a seating area with a table with a removable top that can be converted into a fire pit as needed. This area is covered by a pergola. The large dining room also has a covered outdoor terrace with mountain views. The kitchen comes equipped with an island with an additional sink with garbage disposal and a breakfast table that could be opened or closed to the dining room. The kitchen has direct access to the covered garage across a lobby with a bathroom.  The upper floor houses the main bedroom with a large bathroom, a dressing room and a seating area with very large Velux windows with magnificent views of the mountains and the lake. Additionally, two further bedrooms with wardrobes sharing a bathroom and a sizable fourth guest bedroom with its own bathroom and a spacious living area are offered.  We access the lower ground floor from the kitchen lobby or from its own exterior door, since on the north and west sides, it is at street level. It offers two large rooms that can be used for many purposes, such as a study, games room, gym or more bedrooms. In addition, it offers a full bathroom, a utility room, multiple pantries, storage closets and machine rooms, including a 3000-liter tank and its own pressure group.  The property has a security system with dual-level connection capacity and motion detector cameras. The upper floor can be isolated from the rest of the house with a security door and security windows to be completely safe at night. It also has piped music, Wi-Fi fiber optic connection, central vacuum system, factory varnished oak floor imported from Canada, Rockwool insulation, also imported from Canada, which covers all the exterior walls. Likewise, it has great thermal insulation to make it energy efficient. All the interior carpentry work is of high quality, with PVC windows from the German brand Kommerling with UV solar double glazing and anti-vandal laminates.  The property enjoys an exceptional location, not only for its magnificent views, but also for its quiet and entertaining environment, very close to numerous shopping centers and the city of Madrid. The Navacerrada valley is a hidden oasis out of sight of the city and its noise, but close to everything. In about 30 minutes by car, you can reach Madrid without traffic. It also has public transport, with bus and train.  The property has a pond and irrigation system. Both summer and winter it enjoys a temperate climate. Winters have occasional snowfall and summers are always much cooler than the city of Madrid. The heating system is by hot/cold pump.  Get in touch for more information.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7105184,False,5
nan,False,{'title': 'Flat'},Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/2e/4c/1188483146.jpg,100.0,1570.0,False,24,False,Collado Mediano,es,False,-4.0250171,{'typology': 'flat'},nan,False,False,flat,3,False,Collado Mediano,103403050,972,157000.0,2,sale,https://www.idealista.com/inmueble/103403050/,True,"CAVALIER SELLS. 100m2 apartment on the 2nd floor without elevator with 3 bedrooms, 1 bathroom and storage room in an urbanization with swimming pools, parking, storage rooms and large garden common areas. It is distributed in an entrance hall, a spacious and bright living room with fireplace and a sunny south-facing terrace with pleasant views, a kitchen furnished with appliances and a useful and comfortable drying terrace. Enjoy two double bedrooms with built-in wardrobes and a third single room that can serve as an office. It has aluminum windows, heating and hot water through piped natural gas, porcelain stoneware floors, wooden carpentry and armored door. The urbanization has an adult pool and a separate children's pool, parking, storage rooms and large garden common areas.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6924374,False,1
nan,False,{'title': 'Semi-detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/81/34/d6/1184667136.jpg,235.0,1400.0,False,26,False,Collado Mediano,es,nan,-4.0237979,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,False,chalet,3,False,Collado Mediano,96703010,772,329000.0,nan,sale,https://www.idealista.com/inmueble/96703010/,nan,"CAVALIER SELLS. WE DO NOT CHARGE FEES TO THE BUYER. Nice and bright semi-detached house of 235m2 with 3 bedrooms, 2 bathrooms and garage. The house is in very good condition and ready to ""move in"". Located in a privileged area with quick access on foot to both nature and all the services of the center of Collado Mediano, including intercity buses. On the main floor we find a splendid living room with a fireplace and access to one of the sunny terraces. A fully equipped kitchen and a courtesy toilet complete the floor. The first floor consists of three large bedrooms, the main one en suite, and all with fitted wardrobes. Two bedrooms share a second bathroom with a shower, one of which has a wonderful and bright office. We also have a diaphanous attic without fitting out, but easily convertible into a comfortable leisure or relaxation area. Going down to the basement we have a large room for a possible storage room or pantry, the boiler room and a large garage from which we can access the garden and the entrance of the house. A small and pleasant garden with a barbecue area complete the house.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6930689,False,3
nan,False,{'title': 'Flat'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/ff/c9/1171552566.jpg,100.0,1840.0,False,14,False,Collado Mediano,es,False,-4.0250511,{'typology': 'flat'},nan,False,False,flat,3,False,Collado Mediano,102912499,3303-03089,184000.0,1,sale,https://www.idealista.com/inmueble/102912499/,True,"This apartment is special, since it is located in a building with a closed area with only three neighbors, making it a very quiet and cozy urbanization. Just behind the building is the natural environment of La Cobañera, a spectacular route to take walks outdoors, play sports and enjoy nature in its purest form. The house is all exterior, with views of the Guadarrama mountain range, in a quiet street, but a stone's throw from the center of town, close to all services and bus stops 623 and 863 and just 10 minutes walk to the station. from Renfe. We enter the house through a large terrace, with views of the garden, accessing the main hallway, where we find on one side the kitchen, a good size, and on the other side a large living room that overlooks the main street and another terrace. elongated, giving it great luminosity. From here we have impressive views of the mountains. At the end of the hallway, we find a hallway for the three bedrooms, a complete bathroom with a shower and a toilet, both in very good condition. The three good-sized bedrooms have built-in wardrobes and are also very bright. The heating is natural gas, with the boiler very recent. The windows are double glazed with double insulation and tilt-and-turn, which provides great insulation from both cold and heat. The complex consists of a swimming pool and garden areas for common use, very well maintained. Each floor has its own parking space and then the storage rooms. The storage room of the house is 20 meters, and has ventilation, so it has multiple uses, constituting a great storage outlet for the house. Do not hesitate to ask us about this special house, and arrange a visit, we will be happy to show it to you and clarify your doubts.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6948069,False,2
nan,False,"{'title': 'Flat in Manuel Semprún, 19'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/df/e4/1189973403.jpg,79.0,2215.0,False,10,True,Collado Mediano,es,True,-4.0226529,{'typology': 'flat'},nan,False,False,flat,2,False,"Manuel Semprún, 19",103452865,nan,175000.0,2,sale,https://www.idealista.com/inmueble/103452865/,True,"Would you like to live just a few minutes from the capital of the mountains in an environment surrounded by nature and tranquility with all the services in the area? We offer you this beautiful home on the second floor with a constructed area of 79 m² ready to move into. It has two bedrooms, a full bathroom with a bathtub, a living room and a kitchen equipped with appliances. Parking space included in the price. Elevator and underfloor heating. Parking space included in the price. The house is located in the town of Collado Mediano in the center of town, with access to all the services of a pharmacy, fruit shop, bakery, supermarket, optician, bars, post office. Health Center, Sports Center, municipal swimming pools, paddle tennis courts. Regarding educational centers, primary and secondary education in two centers such as school and institute. RENFE CERCANIAS station and direct buses to Madrid A few kilometers away is the town of Collado Villalba, which has a much wider range of shops, restaurants, a general hospital, etc. We do not charge fees to the buyer.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6946067,False,1
nan,False,{'title': 'Detached house'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/47/08/1115547726.jpg,395.0,3405.0,False,103,False,Collado Mediano,es,nan,-4.0106343,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,4,False,Collado Mediano,101141450,nan,1345000.0,nan,sale,https://www.idealista.com/inmueble/101141450/,nan,"InMountain offers you this magnificent, exclusive and representative chalet located on the Madrid side of the Sierra del Guadarrama and in the prestigious urbanization ""El Reajo del Roble"" between the municipalities of Navacerrada, Becerril de la Sierra and Collado Mediano, with spectacular views of the Navacerrada reservoir and a few meters from the urban center of the mountain town of Navacerrada and equipped with excellent communications with Madrid. The urbanization has private security 24 hours a day. The property has its own security system with motion detector cameras throughout the house, piped music, Wi-Fi and fiber optics. The floors of the property are made of Canadian oak, and the carpentry is of the highest quality. This home has six bedrooms, four full bathrooms and a toilet, as well as three magnificent living rooms. The heating system is by hot/cold pump. The first floor has a security system that isolates and shields it from the rest of the building. Other features of this property: fireplace; three covered parking spaces; 15 centimeters of rock wool insulation; automatic watering; large front yard; centralized vacuum system throughout the house; consolidated garden area with large open spaces; double glazed windows and large kitchen with access to dining room with island and waste disposal. To highlight, in addition to the spectacular design of the home and the very high quality of the materials used, its unbeatable views of the Navacerrada Reservoir and the Sierra del Guadarrama, ""La Maliciosa"" mountain, ""Bola del Mundo"", etc. Due to its characteristics and location, this home is ideal for regular, weekend or vacation use, given its surroundings and proximity to winter ski facilities, hiking trails and mountain sports in general. If you are interested, do not hesitate to arrange a visit. Note: The price of the property does not include taxes and other expenses derived from the sale.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7132776,False,5
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house in Avenida del Pinar'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/64/48/1097664650.jpg,538.0,1766.0,False,55,False,Collado Mediano,es,nan,-4.0280772,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,8,False,Avenida del Pinar,100747907,1204,950000.0,nan,sale,https://www.idealista.com/inmueble/100747907/,nan,"Detached Villa for sale in Collado Mediano, with 538 m², 8 rooms and 6 bathrooms, Swimming pool and 5 Parking places.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6969683,False,6
