labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,highlight,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house in Calle Perdiz'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/b0/b6/1158172073.jpg,376.0,1809.0,False,59,False,Campo Real,es,nan,-3.3973228,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,6,False,Calle Perdiz,102515284,112899,nan,680000.0,nan,sale,https://www.idealista.com/inmueble/102515284/,nan,"This villa is at Calle Perdiz, 28510, Campo Real, Madrid. It is a villa, built in 2006, that has 376 m2 of which 370 m2 are useful and has 6 rooms and 4 bathrooms. It has chimenea, wardrobe, cocina amueblada, terraza, luminous, exterior, jardín, garage included, pool and security cameras.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3327891,False,4
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house in Ermita'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/4c/27/1191943831.jpg,421.0,1805.0,False,91,False,Campo Real,es,nan,-3.3949951,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,5,False,Ermita,103516007,21046,nan,760000.0,nan,sale,https://www.idealista.com/inmueble/103516007/,nan,"We Present Exclusive Detached Villa with Luxury Qualities located in an Excellent Urbanization with 24-hour security! The home offers maximum comfort in all its rooms distributed over several floors. Both the interiors and exteriors of the house are spectacular, spacious spaces throughout the property, with windows that let in vegetation and lots of natural light, designed following a criterion of modernity and functionality. On the main floor we find a large entrance hall with a toilet and the impressive living-dining room that presents different living areas creating many environments, with access to one of the porches with a gazebo. On the same floor, we find an extraordinary fully equipped kitchen with access to the garden and three double bedrooms with a large complete bathroom (shower). The first floor stands out for the imposing master suite with terrace and incredible views. It has a fabulous dressing room and magnificent bathroom with high quality details and elements. Additionally, the first floor has another room (act. office and reading area). In the basement we can find a wine cellar with bar and event room, cinema room, relaxation and massage room, another bedroom and full bathroom. The view is lost in its extensive garden area with olive and fruit trees, culminated with a large swimming pool, a detail that puts the finishing touch to this magnificent home. Construction barbecue, tool shed. Diesel heating, hot/cold air conditioning. Combining contemporary architectural style, spacious open plan layouts and excellent facilities, there is no better place to call home. Exclusive lifestyle in the best location. When you are looking for quality and at its highest power, the answer is to know everything that this exuberant house can offer. Natural environment with lots of vegetation and an excellent location, 8 minutes from Arganda del Rey in a gated community with private security in Campo Real, 20 minutes from Madrid. LUXURIOUS AMENITIES AND UNIQUE PRIVATE AREAS HAUS LIFE Property: The sale of Premium homes is one of our lines of action. TLF. VISITS and @ OUR HAUSLIFE WEBSITE. IS. Our ultimate goal is to offer spaces with their own personality that make the experience of living a real pleasure!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3374345,False,4
nan,False,{'title': 'Detached house'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/b3/35/1197048421.jpg,110.0,1545.0,False,34,False,Campo Real,es,nan,-3.3799897,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,3,False,Campo Real,103543822,161,nan,170000.0,nan,sale,https://www.idealista.com/inmueble/103543822/,nan,"If you don't want neighbors above or below, this is your house! House for sale in Campo Real. Very well located within the town. Construction from 1970 but completely renovated in 2003. Very cozy rustic style home. In good condition, ready to move into. It has 110 m2 distributed over 3 floors. Each floor is approximately 40m2. plus the 24 m2 attic with terrace. Living room, fitted kitchen and laundry room-pantry on the ground floor. It has 2 bedrooms with built-in wardrobes, 1 bathroom on the first floor, and finally the attic. From the attic we have access to the terrace, approximately 8m². An ideal space to condition to your liking, with an antenna socket. In it is the storage room where the boiler and the diesel tank are located. In addition to serving as storage. Diesel heating. Double sliding lacquered aluminum windows, double glazing and mosquito nets. Floor of stoneware. Walls with a rustic beeswax-type finish, very easy to clean. Wooden doors. Campo Real is located just 35km from the capital. It is reached via the A3 and has direct bus lines to Conde de Casal. The municipality has all the main services: doctor, emergency room, schools, supermarkets, banks, civil guard, etc...",nan,False,40.3420837,False,1
nan,False,{'title': 'Flat in Carretera Villar del Olmo'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/7d/20/1187370833.jpg,67.0,1701.0,False,14,False,Campo Real,es,False,-3.3780943,{'typology': 'flat'},nan,False,False,flat,2,False,Carretera Villar del Olmo,95474642,PIS0091,nan,114000.0,1,sale,https://www.idealista.com/inmueble/95474642/,True,"INMOBILIARIA TAGONIA sells a very bright first floor, it has a parking space and storage room included in the price. It is distributed in 2 bedrooms, both with built-in wardrobes, a very spacious living/dining room and a fully equipped kitchen. It has oak carpentry and white aluminum windows with double glazed glass. The floors are made of tile simulating clay and the heating is electric as well as the hot water, which is via an electric water heater. The house is located on one of the main streets of Campo Real, a few meters from the exit to Arganda del Rey. Campo Real has a medical center, emergency service, school and institute, shops, public transport network and is a stone's throw from the Arganda del Rey and La Poveda metro, and just 20 minutes from Madrid either via Radial 3 or National 3. [IW].","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3384667,False,1
nan,False,{'title': 'Semi-detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/0c/c4/1187226548.jpg,208.0,1582.0,False,74,False,Campo Real,es,nan,-3.3716778,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,False,chalet,4,False,Campo Real,103365752,11689,nan,329000.0,nan,sale,https://www.idealista.com/inmueble/103365752/,nan,"In the heart of Campo Real, Madrid, there is a spectacular semi-detached house that is not just a house, but a refuge for your dreams and a space to create unforgettable memories. This 208 m² home spread over 3 floors, sits on a 300 m² plot meticulously designed on several levels, offering a perfect balance between elegance and functionality. Upon arrival, you will be greeted by a parking space with capacity for 2 vehicles, protected under an elegant pergola and with the convenience of an automated garage door. Entering the house reveals a welcoming hall that invites you to explore further. The kitchen, living room and a practical toilet are just a few steps away, seamlessly integrating the daily living areas. The first floor will be your place of rest and privacy, with 4 double bedrooms that offer large built-in wardrobes and the comfort of two complete bathroom. The master bedroom includes an en-suite bathroom with a bathtub, creating an intimate and relaxing space. The other bathroom, equipped with a shower tray, is perfect for busy mornings. The large attic, a blank canvas, offers endless possibilities to personalize your space. Whether a games room, a study or a relaxation area, the flexibility of this space adapts to your needs and dreams. Every detail of this house has been carefully selected: from the double glazed windows with thermal break, to the stoneware and parquet floors, passing through the oak doors. The kitchen, completely renovated, is the heart of the house, connected to a covered porch that opens to the outside. The side pergola with awnings is the perfect place to enjoy the afternoons, while the garden with artificial grass is an oasis of tranquility. Located in an enviable position, this home is close to everything you need: schools, institutes, nurseries, shopping centers, bus stops, pharmacies and much more. Life here is comfortable and convenient, making it perfect to move into. Just over 25 minutes from Madrid Barajas airport, and thanks to its quick access to the R3 you can quickly access the center of Madrid. This villa in Campo Real is not just a house, it is a dream come true. Don't miss this opportunity to discover your new home in Campo Real, a place where every day is a unique experience and every corner a story to tell. Come and fall in love with your future! *Energy Certification: “E” *Taxes and expenses NOT INCLUDED: ITP or VAT, Notary, Registry, agency, Appraisal, etc….","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3403137,False,3
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/57/af/1173873478.jpg,343.0,1429.0,False,49,False,Campo Real,es,nan,-3.3994856,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",{'groupDescription': 'Highlight'},False,False,chalet,5,False,Campo Real,102979700,15194,nan,490000.0,nan,sale,https://www.idealista.com/inmueble/102979700/,nan,"This individual in Campo Real is ready to be the setting for your best memories! Located in the prestigious area of Montehermoso, this villa with 343 m² built, 227 m² useful and 998 m² of land is the perfect setting for your new beginning. Immerse yourself in an environment where every detail has been thought for your comfort and well-being. Upon entering, you will be greeted by a distributor who will guide you to an elegant, well-thought-out lounge. Here you will find a modern 22 m² kitchen with a pantry and direct access to the plot, ideal for those moments of cooking with family or friends. The 40 m² living room is strategically divided into two different environments: a cozy living room to relax and a dining room with impressive views of the plot. Both spaces have access to a 30 m² porch, creating a perfect environment to enjoy the outdoors. In addition, on this floor there is a bedroom and a full bathroom, providing practicality and comfort. Going up the stairs, you will find a spacious hall that connects with 3 bedrooms and a bathroom. The master bedroom is a complete suite with a dressing room, multipurpose space and a large bathroom. Can you imagine waking up and going out to your private 15 m² terrace to enjoy the views? Here it is possible. Another of the bedrooms also has access to this terrace, offering unlimited possibilities. In the basement there is a garage for two cars and a storage room. Everything you need for an organized and comfortable life. You will never lack space! The 998 m² plot is meticulously distributed to give you maximum enjoyment: gardens, terraces, a barbecue area, swimming pool and sports court. Everything is prepared for you to enjoy unforgettable moments without leaving home. Your weekends will be unforgettable. As for qualities, the interior carpentry is made of white lacquered wood, the exterior carpentry is climalit aluminum, the floors are oak and stoneware flooring, smooth paint, natural gas heating. Motorized awning on living room porch Located in the prestigious private urbanization ""Montehermoso"". Live the experience of a home where every day feels like a vacation. An investment in quality of life, comfort and unforgettable moments. Can you imagine enjoying a barbecue while the children have fun in the pool? MAKE IT TRUE.. . *Energy Certification: ""G"" *Taxes and expenses NOT INCLUDED: ITP or VAT, notary, registration, agency, appraisal, etc.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3309096,False,3
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/bc/d7/1161382834.jpg,411.0,1727.0,False,73,False,Campo Real,es,nan,-3.3960953,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,5,False,Campo Real,95662110,CM-10154,nan,710000.0,nan,sale,https://www.idealista.com/inmueble/95662110/,nan,"Detached house or villa in Campo Real (Montehermoso Urbanization) rustic construction with magnificent qualities. Exclusive detached house (construction in 2007) distributed on two floors above ground level and basement, with a plot of 1.155 m2. , in a private urbanization, just 15 minutes from Madrid on the R3 (20 km. From the capital).  This independent house or chalet in Campo Real consists of two living-dining rooms, a large independent kitchen, a laundry room, 1 bedroom, 1 bathroom and access porch on the ground floor; on the first floor it has a master bedroom with dressing room and balcony, 3 more bedrooms and two bathrooms; in the basement there is a games room, warehouse, storage room, pantry, toilet. All bedrooms have fitted wardrobes. Windows and windows in lacquered aluminum in wood color with thermal break (climalit stained glass 4-8-4 mm. ), with aluminum shutters. Exterior walnut armored door and interior walnut doors,  Heating by oil. Underfloor heating cold heat.  wonderful garden area with dream spaces  Without a doubt, the house you were looking for for the well-being and safety of your family, elegant and spacious, with quick access to Madrid, the recipe for a happy family.  The area of this detached house or chalet in Campo Real communicates with Madrid on the R-3 in 15 minutes. From the A-3 Madrid-Valencia exit 22. M-209 that connects in La Poveda with the A3 and communicates with Arganda del Rey.    The house is ready to move into, both by state and by delivery times.    Take advantage of the opportunity and do not miss this stately house, which in another area, would undoubtedly multiply its value. The expenses of this chalet are very low.. . Call and ask us.    * We do not charge commission or fees to buyers. If you need it or want to have a second opinion, we help you with your mortgage and financing.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3335436,False,6
nan,False,{'title': 'Penthouse'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/09/20/1199709737.jpg,69.0,1420.0,False,18,False,Campo Real,es,False,-3.380204,"{'typology': 'flat', 'subTypology': 'penthouse'}",nan,False,False,penthouse,2,False,Campo Real,103758440,110732,nan,98000.0,nan,sale,https://www.idealista.com/inmueble/103758440/,nan,"Also ideal as an investment. We present this charming apartment in the heart of Campo Real.This 2-bedroom apartment is much more than a simple property; It is the home you were waiting for.Immerse yourself in the comfort, style and tranquility offered by this magnificent town with almost ancestral traditions. Upon entering this cozy space, you will be greeted by carefully designed interiors to provide a feeling of spaciousness and warmth.The living room is presented as the epicenter of the home, a place to share laughter, create memories and relax after a hectic day.The distribution can give you various varieties of arranging your furniture and allows you to make the most of every corner, creating a cozy and functional environment. The kitchen, semi-equipped with oven, hood and ceramic hob.The cabinets offer ample storage space.Whether you love cooking for friends and family or simply enjoying a leisurely breakfast, this space will be the heart of your home. Two spacious bedrooms await you to offer you not only a place to rest and recharge.The layout ensures privacy, while the custom built-in wardrobes in the master bedroom offer smart solutions for storage, keeping each space tidy and organised. The bathroom has a bathtub to relax or enjoy a revitalizing shower after a busy day.This space is not only functional, but also a refuge where you can take care of yourself.With all services within a few minutes walk, town hall 100 meters away, banks, pharmacy, medical center, shops and bars less than 3 minutes from the door of your house. A notable feature of this apartment is its small private terrace, a space that invites you to enjoy the views of Calle Real and the sunny climate of Campo Real. This small terrace becomes a charming extension of your living room, a place where everyday life is transformed into extraordinary experiences. The strategic location of this apartment not only offers you an exceptional home, but also convenient access to everything Campo Real has to offer.From local amenities to green spaces and entertainment options, you'll be surrounded by everything you need for a fulfilling life. The apartment is delivered empty and freshly painted. Condition of the apartment: needs renovation. Don't miss the opportunity to make this place your home.This floor represents much more than four walls and a ceiling; It is the blank canvas where you will paint the most exciting chapters of your life.Contact us today to schedule a visit and discover for yourself everything this apartment has to offer.Welcome to your new home in Campo Real! Price not very negotiable. PUBLIC TRANSPORT: 232.Alcala de Henares- Torres de la Alameda 231.Alcalá de Henares- Urb.Zulema - El Viso. 261 Madrid (Av.America) - Nuevo Baztan- Villar Del Olmo. 320.Arganda del Rey - Alcalá de Henares. 313 Valdilecha - Count Casal.",nan,False,40.3371124,False,1
nan,False,{'title': 'Flat'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/ce/11/1177684392.jpg,93.0,1613.0,False,26,False,Campo Real,es,True,-3.385631,{'typology': 'flat'},nan,False,False,flat,3,False,Campo Real,103083736,JARR23-62,nan,150000.0,bj,sale,https://www.idealista.com/inmueble/103083736/,True,"This flat is at Campo Real, Madrid, on floor ground floor. It is a flat that has 93 m2 of which 80 m2 are useful and has 3 rooms and 2 bathrooms. Besides, it includes equipped kitchen, aire acondicionado, smooth walls, ascensor, furnished, building with parking lot, cocina amueblada, individual natural gas heating, outside and wardrobe.",nan,False,40.3387953,False,2
nan,False,{'title': 'Semi-detached house in Calle Geranios'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/f3/2b/1186124963.jpg,156.0,2436.0,False,61,False,Campo Real,es,nan,-3.396619,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,False,chalet,4,False,Calle Geranios,103331174,0142-00002,nan,380000.0,nan,sale,https://www.idealista.com/inmueble/103331174/,nan,"Magnificent Villa in Montehermoso Urbanization: A Dream Home in Campo Real. This semi-detached house, located in the prestigious private urbanization Montehermoso, before reaching Campo Real, represents an exceptional opportunity for families seeking a balance between modern comfort and natural beauty.With 24-hour security, children's areas and direct bus services to Madrid, this urbanization offers a quiet and safe life. Unique and Functional Design: -The house, of 156 m², extends over a 406 m² plot, ingeniously taking advantage of the relief of the land. -The ground floor, accessible directly from the street, includes an elegant hall, a guest toilet, a spacious living room with fireplace, and a spacious and well-equipped kitchen with space for a daily dining room. -From the living room and kitchen, you access a large terrace with unobstructed views of the countryside, an idyllic place to enjoy nature. Private Space and Comfort: -The main floor, at garden level, houses 4 comfortable bedrooms.Two of them, the most spacious, face south and have direct access to the garden.The main one has an en-suite bathroom. -An additional full bathroom serves the other bedrooms, ensuring functionality and privacy. -This floor also includes a versatile room, ideal for a second living room, additional bedroom or any other desired use. Quality Finishes: -The bedrooms are equipped with floating flooring, and there is stoneware in the bathrooms and the lower room and the entire access floor. -Built-in wardrobes in bedrooms and common areas offer elegant and practical storage solutions. Charming Exteriors: -The garden, with a design designed for low maintenance, has olive trees, palm trees and artificial grass. -On the street level, there is an exposed concrete pergola, areas of natural grass, varied plantings and an automatic irrigation system, creating an atmosphere of tranquility and beauty. Comfort All Year: -The north-south orientation of the property ensures natural light throughout the day and facilitates efficient air conditioning. -The house is equipped with all water, electricity and gas supplies, including an individual boiler for hot water and heating. -A comprehensive alarm system provides security and peace of mind. Living in Montehermoso: In addition to the security and amenities of the urbanization, its proximity to Campo Real, 35 minutes from Madrid, makes this location an ideal place to live. ""This chalet is not just a house, it is a home where every detail has been thought out to offer an unparalleled living experience."" We invite you to discover what it means to live in Montehermoso, a place where every day is an opportunity to enjoy life to the fullest. Contact us for more information! We are CENTURY 21 Gallery and we are located in the Arapiles neighborhood, Chamberí District - Madrid.",nan,False,40.335905,False,2
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/8a/16/1143301222.jpg,500.0,1378.0,False,41,False,Campo Real,es,nan,-3.3986288,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,7,False,Campo Real,102072315,2023-568,nan,689000.0,nan,sale,https://www.idealista.com/inmueble/102072315/,nan,"Living 20 minutes from Madrid, in a privileged and private area with 24-hour surveillance? *This SPECTACULAR INDEPENDENT CHALET where tranquility and nature prevail, has this and more, it stands out for the distribution with spacious spaces throughout the house, it has two living rooms, one on the main floor with a fireplace with cassette, and with access to a very large terrace, where we can see the entire part of the pool and its common areas; the other living room on the floor with direct access to the pool, to enjoy its great amplitude surrounded by family and friends. *Note apart from its 7 bedrooms and 4 bathrooms that the single-family home has, the spacious garage where it accommodates two cars; Here we have the diesel boiler for water and heating, as well as the underfloor heating that the entire house has; The property has solar panels, which reduces consumption by considerable amounts. *If you need additional information, do not hesitate to contact us. *If you want more photographs of the house, you can request them.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3329518,False,4
nan,False,{'title': 'Flat'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/74/c9/1191954752.jpg,86.0,1064.0,False,22,False,Campo Real,es,False,-3.3810738,{'typology': 'flat'},nan,True,False,flat,3,False,Campo Real,103516287,1336,nan,91500.0,nan,sale,https://www.idealista.com/inmueble/103516287/,True,"Flat for sale in Campo Real, with 86 m² and 3 rooms and 1 bathrooms.",nan,False,40.3386257,False,1
